CreditScore,AnnualIncome,LoanAmount,LoanDuration,Age,EmploymentStatus,MaritalStatus,NumberOfDependents,EducationLevel,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,InterestRate,PaymentHistory,SavingsAccountBalance,CheckingAccountBalance,InvestmentAccountBalance,RetirementAccountBalance,EmergencyFundBalance,TotalAssets,TotalLiabilities,NetWorth,LengthOfCreditHistory,MortgageBalance,RentPayments,AutoLoanBalance,PersonalLoanBalance,StudentLoanBalance,UtilityBillsPaymentHistory,HealthInsuranceStatus,LifeInsuranceStatus,CarInsuranceStatus,HomeInsuranceStatus,OtherInsurancePolicies,EmployerType,JobTenure,MonthlySavings,AnnualBonuses,AnnualExpenses,MonthlyHousingCosts,MonthlyTransportationCosts,MonthlyFoodCosts,MonthlyHealthcareCosts,MonthlyEntertainmentCosts,LoanApproved
713,46063.2,26168.0,3.6,53,Self-Employed,Married,0,Master,Own,489,0.3995607507177595,13,6,0.4389211013675628,0,Other,0,0.2526028294070738,14,3893,1816,6837,33283,6416,78246,30673,57590,24,173802,1088,13491.0,4744,28570.0,0.4970445572358488,Uninsured,Uninsured,Uninsured,Insured,0,Public,14,646,4582,18273,979,234,462,65,114,0
737,52601.600000000006,16677.0,11.7,52,Employed,Married,1,Bachelor,Other,520,0.0718947447208553,11,3,0.0074269505962494,0,Debt Consolidation,0,0.2638736707954837,2,5527,3222,7724,35823,-192,146882,46816,79617,4,147017,1147,14212.0,5772,37219.0,0.775533720755416,Uninsured,Insured,Uninsured,Insured,1,Self-Employed,13,188,7102,30739,765,241,431,169,160,0
507,41747.2,16797.0,8.1,56,Unemployed,Single,3,Bachelor,Other,912,0.7245376869987783,9,8,0.1603402913966646,0,Debt Consolidation,0,0.0234161681392677,19,5654,1477,4818,36534,3526,98901,13220,100216,15,195952,1047,7475.0,6229,18543.0,0.5330367706291996,Uninsured,Insured,Insured,Insured,0,Private,21,366,4274,40988,1099,370,431,318,-21,0
436,54191.2,15967.0,3.6,46,Unemployed,Divorced,0,Associate,Other,454,0.7605272420390526,8,2,0.6378158102812862,0,Home,0,0.2241880783460885,18,1071,790,-2102,803,1939,151489,45937,33504,20,139684,1352,10044.0,7912,47696.0,0.4477760433198512,Insured,Uninsured,Insured,Uninsured,2,Public,2,549,486,35892,429,345,377,-43,57,0
402,55884.0,17852.0,7.2,49,Self-Employed,Divorced,3,High School,Other,411,0.4609534317825144,7,5,0.3156256940897703,0,Auto,0,0.1778791071566844,25,7314,3213,13368,32144,4547,-226,75088,5429,3,184813,1132,13542.0,3319,41396.0,0.5217659526553372,Uninsured,Uninsured,Uninsured,Uninsured,2,Other,17,476,5366,24314,653,500,483,187,107,0
801,42918.0,11653.760000000002,5.0,35,Self-Employed,Married,3,Associate,Other,349,0.9322193280977994,10,2,0.1229865029650977,0,Education,0,0.2802526824177881,4,6813,1595,3872,-7178,1357,77684,35207,79908,15,102963,1214,9677.601673912746,5778,15230.116127256464,0.8005119942824201,Insured,Uninsured,Insured,Uninsured,2,Private,13,511,7421,29871,207,213,416,187,116,1
501,79352.0,15230.72,5.0,59,Self-Employed,Widowed,4,Master,Mortgage,293,0.4229693020245045,5,9,0.1672059299660446,0,Home,0,0.2248564771491763,22,5504,1502,9072,41163,-231,64594,46116,-5969,9,261718,908,9239.762419076207,8217,10389.482333559226,0.0138934715647711,Uninsured,Insured,Insured,Insured,0,Private,27,334,2507,35377,803,339,394,184,22,1
803,69182.0,10719.36,7.0,39,Self-Employed,Single,1,Associate,Other,824,0.403463757347715,2,9,0.0901131587713532,0,Education,0,0.1792228634693465,25,8445,2721,16681,27694,991,25195,50,28646,19,68512,1265,4297.144026849316,1638,18417.782301940708,0.9680454847257776,Insured,Insured,Insured,Insured,0,Public,5,718,3196,42497,676,174,455,32,111,1
302,66833.6,15985.0,4.5,37,Self-Employed,Single,3,Master,Other,796,0.2499397120850942,13,2,0.0147916725571261,0,Education,0,0.1394774480785288,5,6139,1928,8554,46947,6138,67825,68390,-25269,15,275543,903,14168.0,4095,25354.0,0.5697238447363704,Insured,Insured,Uninsured,Insured,1,Other,9,860,5689,22186,399,229,556,299,128,0
524,54979.2,9790.0,1.8,57,Employed,Divorced,4,Master,Other,453,0.0151835654766102,12,1,0.2044659593836624,0,Other,0,0.1381905486108637,0,3580,2441,6716,36475,2392,68731,63992,124755,0,111556,589,15485.0,6945,25866.0,0.9895317420923732,Uninsured,Insured,Insured,Insured,3,Self-Employed,21,1065,2565,25728,813,170,336,82,106,0
787,42519.0,14825.6,8.0,52,Self-Employed,Divorced,4,Bachelor,Rent,329,0.5509696705110187,9,3,0.3131355927204631,0,Other,0,0.2715976684251719,18,873,1948,4260,11104,1541,62002,23040,69131,7,128982,1067,9446.645228492098,4118,19253.36373170426,0.5620404222823767,Uninsured,Uninsured,Insured,Insured,2,Self-Employed,18,23,5062,49500,1164,347,306,191,131,1
516,42975.2,19626.0,5.4,48,Employed,Widowed,1,Master,Rent,690,0.4940322272910781,4,9,0.3140811709591222,0,Home,1,0.1772524626911549,6,-1825,3297,11342,31736,-56,120576,35652,60447,11,48905,1019,5816.0,5064,16316.0,0.1554909790210351,Insured,Insured,Insured,Insured,1,Private,27,294,2856,38015,1940,243,359,96,123,0
725,43411.0,12785.28,8.0,58,Unemployed,Married,3,Master,Mortgage,328,0.946400332885212,12,6,0.5678537645410641,0,Auto,0,0.1541360397513873,18,5330,1794,11104,25347,5189,41147,37199,99721,6,147931,1139,9076.513074918945,7917,13851.476749840886,0.9302124655140004,Insured,Insured,Uninsured,Uninsured,1,Public,15,487,6888,29802,493,353,360,210,98,1
553,15971.2,13029.0,4.5,57,Employed,Married,4,Associate,Own,570,0.2701623840546655,5,1,0.6005606494810439,0,Other,0,0.2557067582929506,0,5159,1681,-1032,18139,2706,141361,72750,8197,13,97323,983,6106.0,2268,18357.0,0.6109642850689811,Uninsured,Uninsured,Insured,Uninsured,4,Other,20,49,5799,31859,871,610,68,203,262,0
390,58647.2,20307.0,2.7,55,Unemployed,Divorced,2,High School,Mortgage,370,0.2442660787073993,6,1,0.3067884320736589,0,Other,1,0.1047826035654653,18,7595,2068,20395,48327,6009,70623,45287,64046,4,105381,828,4096.0,4179,18629.0,0.9240869765832606,Uninsured,Insured,Insured,Uninsured,2,Public,21,506,4771,34265,322,326,422,189,107,0
626,46778.0,12814.72,19.0,47,Self-Employed,Divorced,1,Doctorate,Mortgage,415,0.4455216304268953,1,9,0.1310525868195067,0,Other,0,0.0368642513145887,28,3710,2593,7410,15732,4928,127283,36377,33577,11,103249,1365,2603.714194139616,5856,9549.70200213857,0.669891293287062,Uninsured,Insured,Insured,Uninsured,3,Self-Employed,23,553,3911,27177,874,456,223,150,115,1
608,40326.4,22288.0,7.2,51,Self-Employed,Married,1,Associate,Mortgage,387,0.09242000377349,13,5,0.2180992385577344,0,Debt Consolidation,0,0.1308883806872746,16,4754,1360,9834,43253,867,165935,93992,17916,9,185354,1192,8572.0,4403,30235.0,0.3834190365513865,Uninsured,Uninsured,Uninsured,Uninsured,4,Self-Employed,25,-128,874,27059,797,254,393,380,89,0
776,36880.0,21483.0,11.7,51,Employed,Married,3,Bachelor,Mortgage,708,0.4862355361363427,8,8,0.4912664181605856,0,Other,0,0.2579733987815759,27,5864,2591,870,23665,2030,67752,65209,68456,27,19998,1231,16367.0,3993,25127.0,0.9644902949733076,Uninsured,Uninsured,Insured,Uninsured,1,Public,27,803,7390,44022,987,320,188,129,60,0
763,71436.8,21722.0,16.2,44,Self-Employed,Married,1,Doctorate,Rent,514,0.5108370848416884,6,9,0.1243090919668873,0,Debt Consolidation,0,0.0446764217276074,22,-613,2375,928,38388,3420,41744,63775,72284,21,150960,1221,9749.0,3875,34140.0,0.9364615431978116,Uninsured,Insured,Insured,Insured,4,Private,2,469,4360,33026,1351,240,-259,130,87,0
696,41515.2,20085.0,0.9,51,Unemployed,Divorced,0,Doctorate,Other,588,0.2966557557440721,8,6,0.4365477996583032,0,Home,0,0.0398204109619574,25,7809,2995,12449,26009,4866,145724,97126,63104,26,120418,701,7621.0,240,-1088.0,0.4299089630607389,Insured,Uninsured,Uninsured,Uninsured,3,Public,9,369,5429,26989,1508,357,455,169,105,0
586,56034.0,12784.64,6.0,55,Self-Employed,Married,0,Bachelor,Mortgage,578,0.3856993397393832,6,1,0.1692189921124179,0,Home,0,0.23897162803364,5,7310,2534,5505,42381,3976,58745,50079,21057,29,201128,1292,4054.15076342629,6992,10218.027182560843,0.3660592607599339,Uninsured,Uninsured,Uninsured,Uninsured,3,Self-Employed,16,114,8691,43482,1298,477,456,230,81,1
617,37730.4,15423.0,20.7,26,Unemployed,Married,2,Associate,Other,876,0.4643559987337545,8,9,0.3043132890568334,1,Education,0,0.1575281215361666,9,3000,2588,7015,57740,2775,151283,54202,47877,6,138479,1304,7189.0,7202,5837.0,0.0918118949857857,Insured,Insured,Insured,Uninsured,2,Self-Employed,2,628,1771,43781,1341,60,407,86,143,0
504,53952.0,6903.0,12.6,48,Self-Employed,Married,0,High School,Other,263,0.6956087869397933,11,9,0.0909586683275819,0,Other,0,0.1542144004390793,4,1659,4169,8224,17775,4476,128497,42687,63492,7,221922,807,8133.0,6475,9371.0,0.409829353509445,Uninsured,Uninsured,Insured,Uninsured,2,Private,4,-65,8190,22236,957,260,425,303,219,0
721,73285.0,17664.0,19.0,41,Employed,Single,2,Associate,Other,822,0.3996647096296137,5,3,0.0510939369363355,0,Home,0,0.1756866025197836,16,9425,2037,7549,25276,4276,39392,-4308,72440,10,107420,536,7802.1149689170625,4584,9485.31884339632,0.7465005866200211,Uninsured,Insured,Insured,Insured,3,Public,23,536,-76,29330,1160,275,248,233,-16,1
815,56231.0,5999.360000000001,13.0,46,Unemployed,Married,3,Bachelor,Mortgage,602,0.4599191765116314,12,3,0.5733523161592082,0,Other,0,0.1479500214284523,17,8214,936,10194,26594,5669,110932,26779,33069,15,103549,1474,13743.789255341417,5207,5015.588029409873,0.5340534607762237,Uninsured,Uninsured,Uninsured,Uninsured,2,Self-Employed,12,189,7804,32763,1668,566,61,298,150,1
358,23832.800000000003,18245.0,2.7,60,Unemployed,Married,1,Associate,Other,406,0.3783875759659515,13,6,0.8974143801327145,0,Home,0,0.1130116827202248,24,9112,1981,10018,21249,4978,92847,23086,36464,18,127569,501,2836.0,6343,21480.0,0.2710520112416686,Insured,Insured,Insured,Insured,1,Private,2,726,6530,20658,748,199,649,90,41,0
478,39276.8,30338.0,17.1,45,Employed,Divorced,0,High School,Rent,639,0.8568906504335975,7,2,0.2097548046006262,0,Home,0,0.0199048551284842,21,5127,401,9661,40627,4017,141498,58401,78669,24,131931,804,778.0,7896,19811.0,0.1974363854354213,Insured,Insured,Uninsured,Uninsured,1,Public,17,343,5798,38913,1650,59,587,100,95,0
776,71102.0,5102.080000000001,3.0,37,Employed,Married,0,Doctorate,Mortgage,764,0.331943685472433,8,8,0.6516181297312086,0,Auto,0,0.0165713423274597,13,5311,868,7537,35506,1410,168509,27416,10272,5,208971,50,1833.3578419873568,4743,16822.89948918431,0.7571754849160549,Uninsured,Insured,Uninsured,Insured,2,Other,17,-140,2829,23331,1091,502,542,46,55,1
688,65785.6,22283.0,6.3,43,Self-Employed,Single,1,High School,Other,651,0.4886421743868603,14,2,0.9950603035724824,0,Auto,0,0.1292746364571403,0,2876,1927,12781,8076,3148,136048,61151,72163,7,176215,1267,14138.0,2303,41042.0,0.1092491909589694,Insured,Uninsured,Uninsured,Uninsured,4,Public,16,372,3840,28856,361,141,288,297,102,0
812,32110.0,13312.0,8.0,34,Self-Employed,Divorced,3,High School,Other,413,0.4330414712693851,3,3,0.2352184689116079,0,Other,0,0.1603570839419225,26,1393,2268,7250,22293,3548,166331,42111,68563,16,113105,1014,12076.689962011918,7171,8081.486056038121,0.7900910148841671,Insured,Uninsured,Uninsured,Uninsured,2,Private,8,-26,4464,33955,853,414,522,217,159,1
420,59263.2,18540.0,24.3,37,Self-Employed,Divorced,1,Doctorate,Mortgage,640,0.963524446718957,1,1,0.7228497548114866,0,Auto,0,0.1109807450508396,15,5815,2234,11022,22890,4214,63126,46150,122986,19,143846,915,12072.0,2299,12992.0,0.0211213011036236,Insured,Uninsured,Uninsured,Insured,2,Private,8,1081,6056,25061,615,332,499,200,133,0
677,66425.0,9975.04,12.0,47,Unemployed,Married,1,High School,Own,411,0.4335818702789711,13,6,0.325267206869689,0,Auto,0,0.2415522871723037,3,3690,3068,8554,44265,2916,86407,31113,18966,10,174782,828,8616.104786327945,3498,7584.616026614232,0.22519422294774,Insured,Uninsured,Insured,Uninsured,1,Self-Employed,24,537,4684,30552,929,236,533,173,96,1
639,83162.0,15642.880000000005,6.0,51,Employed,Widowed,1,High School,Rent,490,0.6946271810907687,10,2,0.8067190745992684,0,Debt Consolidation,0,0.247140093885072,23,1455,996,18030,62956,3406,105349,41794,31749,18,141018,1247,-464.1697942167417,1409,14422.527375206932,0.0346435114277862,Uninsured,Insured,Insured,Uninsured,1,Public,20,370,5316,33237,1541,87,193,313,67,1
314,45531.2,24824.0,0.9,55,Self-Employed,Married,1,Doctorate,Own,518,0.2766175694939687,9,4,0.6059842490997823,0,Debt Consolidation,0,0.2589132448866061,11,9381,1472,15076,136,4386,121481,65016,-13510,21,99786,850,5738.0,5924,22357.0,0.0802001117994937,Uninsured,Insured,Uninsured,Uninsured,0,Public,9,926,3959,37349,512,185,503,203,98,0
714,61970.0,9443.2,14.0,52,Self-Employed,Married,1,Master,Other,526,0.6646102147368097,14,0,0.4874663435047556,0,Home,0,0.1037902232444554,18,5518,2040,11795,6440,-182,10720,34276,-6434,1,108735,1167,2033.469941276909,2665,6337.542234454558,0.4087208942655584,Uninsured,Insured,Insured,Insured,0,Self-Employed,16,460,4215,47964,1782,449,442,250,20,1
378,39842.4,12292.0,13.5,49,Unemployed,Single,3,Doctorate,Mortgage,587,0.0080033601829531,9,1,0.596785776459096,0,Other,0,0.1529754395371787,25,5032,2810,5593,34159,3160,72707,68849,69890,20,204703,562,5630.0,4540,12335.0,0.7607106846855499,Insured,Uninsured,Uninsured,Uninsured,3,Public,5,623,4541,45216,665,284,294,273,159,0
512,29532.0,11936.0,9.0,55,Self-Employed,Divorced,2,Associate,Rent,644,0.742399188478047,1,4,0.2492931361471583,0,Other,0,0.1524799346046982,11,3575,3438,4376,39151,1269,143896,8668,30565,1,242295,1227,8918.0,7181,17880.0,0.991073467189062,Uninsured,Insured,Insured,Uninsured,1,Public,18,547,5005,37095,1222,465,507,274,103,0
730,72026.0,13843.84,11.0,42,Unemployed,Widowed,1,Associate,Rent,693,0.0300072303066781,2,2,0.6788481014327008,0,Debt Consolidation,0,0.2074781704470905,22,4981,505,10421,15658,2015,110482,20264,57605,16,132575,1267,9693.39999754087,4219,6366.93454605428,0.8297843765223648,Uninsured,Uninsured,Insured,Uninsured,3,Self-Employed,19,570,8046,18545,1163,279,397,-6,115,1
430,42591.2,22407.0,3.6,50,Employed,Single,4,Bachelor,Own,744,0.9783902140538168,0,3,0.1184357866979011,0,Debt Consolidation,0,0.1720135063821902,24,2307,960,8040,27311,-980,111058,43381,30150,8,49790,1107,11399.0,5655,13409.0,0.6699829595680981,Uninsured,Uninsured,Uninsured,Insured,3,Other,14,1031,5258,31656,511,49,391,259,28,0
721,61204.0,14886.4,9.0,55,Self-Employed,Married,0,Master,Mortgage,508,0.654390178096254,11,4,0.0063157195825628,0,Other,0,0.268936402816666,12,7458,1932,5712,48099,1911,97709,12753,39770,7,167876,600,3917.231958649228,7017,20612.408234720024,0.8932540361890446,Uninsured,Insured,Insured,Insured,2,Other,3,374,5826,28294,1172,315,511,236,161,1
814,91497.0,13791.36,11.0,40,Employed,Married,3,Associate,Own,673,0.5649522818412623,7,8,0.2455864469490487,0,Auto,0,0.1497178831612517,4,3524,1586,16352,15812,4229,113345,48119,37481,1,68418,1312,1602.4013965667093,5330,19034.32102859204,0.7020920808785389,Uninsured,Uninsured,Insured,Insured,4,Self-Employed,0,523,7900,23140,560,160,431,164,148,1
506,55135.2,14341.0,6.3,38,Employed,Widowed,2,High School,Mortgage,107,0.2076250316169142,1,8,0.1594164676513936,0,Home,0,0.2315724740146341,3,8793,1780,12494,52727,4806,169262,35756,67858,13,147222,840,6209.0,3664,19916.0,0.1192342692065421,Uninsured,Uninsured,Uninsured,Uninsured,4,Other,15,281,3673,38838,1504,474,432,174,85,0
471,50896.8,19668.0,4.5,46,Employed,Divorced,2,Bachelor,Rent,296,0.4763747501734815,6,4,0.6690443556532915,0,Auto,0,0.0743189874103121,5,3332,2688,15128,27119,1969,67059,34059,80757,25,122336,1099,-764.0,4928,32559.0,0.4943459030154647,Insured,Uninsured,Insured,Uninsured,0,Other,28,710,4394,39766,1414,282,187,295,124,0
748,72160.0,6799.360000000001,8.0,47,Unemployed,Divorced,2,High School,Mortgage,715,0.725044040215782,7,4,0.2950339492079091,0,Auto,0,0.1856032973746009,22,4221,3489,16014,24287,2261,42656,15654,74303,4,127281,727,8881.667083505432,6725,14091.513961238625,0.1499497543089198,Uninsured,Insured,Insured,Uninsured,1,Other,26,307,7432,40472,2219,417,623,184,108,1
483,67775.2,17868.0,12.6,49,Employed,Single,4,High School,Mortgage,483,0.2273044757975895,4,6,0.27261969256149,0,Home,0,0.0908417664464086,0,5976,1679,9680,14944,3278,153141,39361,52170,3,163194,1212,11695.0,3250,23000.0,0.5959132441442452,Uninsured,Uninsured,Insured,Uninsured,3,Public,31,497,5036,23652,387,156,237,115,147,0
304,47907.2,16976.0,4.5,56,Unemployed,Widowed,4,Associate,Mortgage,500,0.7617233958288756,11,8,0.8798785969631588,0,Debt Consolidation,1,0.27779114668722,29,2879,2507,8626,22878,2553,71830,82194,48342,8,147061,1096,15258.0,10435,16578.0,0.3616146999464826,Uninsured,Uninsured,Uninsured,Insured,0,Public,27,1046,5648,38547,786,382,624,114,31,0
760,53580.0,22498.0,6.3,56,Employed,Single,4,High School,Other,485,0.5871566545361124,1,5,0.2999875980297082,0,Auto,0,0.2717993248413648,8,1684,1810,4528,16292,2595,61309,61408,123611,24,94422,537,897.0,5486,47979.0,0.3479365318288261,Uninsured,Uninsured,Uninsured,Insured,0,Self-Employed,18,475,6980,36269,674,292,524,122,42,0
660,55882.0,19541.76,8.0,53,Employed,Single,0,Associate,Rent,695,0.0086644479768213,3,2,0.6885660757354816,0,Other,0,0.1779621848972832,25,4419,3673,15310,19893,5254,91565,21932,3911,21,188517,628,8451.350839920382,2948,20203.015323152453,0.0397826712827757,Uninsured,Insured,Insured,Uninsured,4,Public,16,314,5947,35894,1618,297,587,88,73,1
754,69161.0,15336.96,5.0,49,Employed,Married,3,High School,Other,460,0.1637126203402262,6,4,0.1864544653096901,0,Other,0,0.297334489720707,26,4870,1869,3219,14678,3204,234743,46913,30530,13,141626,471,4466.411780007772,4494,2599.819942689784,0.6882606912141477,Uninsured,Insured,Uninsured,Uninsured,2,Self-Employed,4,371,5030,35355,1069,263,613,236,87,1
357,61182.4,23990.0,15.3,33,Self-Employed,Married,0,High School,Mortgage,417,0.3212505540843331,9,3,0.7084717346828693,0,Auto,0,0.12442067016594,5,5176,789,4402,32384,2487,6294,43100,47237,13,126597,891,8587.0,5495,-457.0,0.365677842993182,Uninsured,Insured,Insured,Insured,4,Public,1,547,5093,32583,1540,587,186,149,-11,0
717,49768.0,25985.0,20.7,39,Employed,Divorced,3,Bachelor,Other,454,0.1500716946142464,2,9,0.0868778550592559,0,Debt Consolidation,0,0.2762665124456922,3,331,2804,19192,34459,3594,57607,80878,70993,17,171396,946,4875.0,3689,22954.0,0.2063542729324001,Uninsured,Insured,Insured,Insured,1,Public,13,552,4659,32560,255,465,548,160,227,0
354,58920.0,31577.0,16.2,46,Employed,Divorced,4,Master,Other,356,0.9806652104131032,9,8,0.6305908748082149,0,Other,0,0.1532199322504361,18,7210,1105,10484,45125,1193,124143,25717,24231,4,228334,949,4278.0,4319,9623.0,0.5803959612140225,Insured,Uninsured,Uninsured,Insured,0,Other,21,285,5772,17877,1342,129,498,8,74,0
802,53096.0,15570.0,7.2,52,Unemployed,Single,1,Doctorate,Mortgage,609,0.7893653353671504,9,5,0.2001861735675718,0,Other,0,0.238620743594051,24,1227,3035,10897,37276,273,4310,79555,-720,28,104624,981,6037.0,7808,35194.0,0.572691389008333,Uninsured,Insured,Uninsured,Uninsured,4,Private,14,287,4110,30465,398,252,432,161,82,0
361,42453.600000000006,19123.0,3.6,46,Self-Employed,Divorced,2,Bachelor,Mortgage,525,0.0070435104986329,2,1,0.363653680874373,0,Debt Consolidation,0,0.1910136274638696,12,8906,2884,10708,30934,4217,149728,62653,15931,28,169976,1064,7513.0,6612,-4548.0,0.2476537207027813,Uninsured,Uninsured,Insured,Uninsured,4,Private,6,364,3620,37910,713,360,421,137,118,0
622,54370.4,7662.0,3.6,60,Self-Employed,Single,4,Doctorate,Mortgage,409,0.9468945671263372,8,0,0.1303082681799826,0,Debt Consolidation,0,0.2803069756631035,28,6659,1019,2465,37186,1654,183620,53118,50112,8,162531,1142,15241.0,6554,18258.0,0.9797657966347024,Insured,Uninsured,Uninsured,Insured,2,Other,37,571,5065,20223,997,120,108,182,104,0
793,34875.0,9154.56,6.0,51,Unemployed,Widowed,0,Bachelor,Other,563,0.9148449778803112,8,9,0.596222013243417,0,Other,0,0.1951879496551237,24,8268,2224,14525,33683,459,56943,33450,44903,2,147965,1194,11864.541044719988,822,10485.357254729752,0.5109623404022134,Uninsured,Uninsured,Insured,Insured,1,Self-Employed,15,940,5612,29052,537,232,519,90,92,1
333,38868.0,21229.0,7.2,47,Employed,Widowed,3,Associate,Other,750,0.2386734007540653,0,0,0.0094600150207806,0,Home,0,0.0398936487358983,10,4325,3030,6621,23924,3776,146030,71317,37378,5,111696,907,12060.0,3415,26978.0,0.1378209086518509,Uninsured,Uninsured,Uninsured,Insured,3,Public,12,413,9175,29030,733,195,200,268,204,0
771,48115.2,26157.0,14.4,34,Employed,Divorced,1,Master,Other,537,0.2555747480661297,5,8,0.4032170254543028,0,Auto,0,0.2327350333209877,21,8629,3191,9190,51614,754,138129,40526,18986,3,178561,731,14675.0,5401,22935.0,0.931680660644668,Insured,Uninsured,Uninsured,Insured,2,Public,12,499,3719,25763,1454,87,197,191,145,0
484,63324.0,28847.0,13.5,50,Employed,Divorced,2,Bachelor,Mortgage,788,0.6886615024757059,10,9,0.6681611573053233,0,Home,0,0.2557659331949291,0,3264,1489,-1638,45778,1348,46127,40771,95526,13,150532,981,12756.0,5261,22069.0,0.6728525829383712,Insured,Uninsured,Insured,Uninsured,4,Self-Employed,2,804,1978,32506,660,173,375,121,3,0
521,57884.0,16260.0,7.2,39,Self-Employed,Widowed,2,High School,Own,156,0.4639313942653988,14,7,0.2804239134084302,0,Other,1,0.023427180178367,13,9899,2114,9926,38317,997,191347,89053,55458,15,125769,1480,9415.0,2397,28096.0,0.0455686698275262,Uninsured,Uninsured,Insured,Uninsured,3,Other,8,-95,2230,37849,998,377,599,243,138,0
668,90017.0,10369.920000000002,8.0,57,Unemployed,Divorced,2,Associate,Other,623,0.239788534888541,4,1,0.1685122914185431,0,Auto,0,0.169089694784179,21,6850,1708,18489,10224,3919,156296,60329,52157,9,114366,907,11765.98959732551,4103,13572.949606586368,0.3846897056567565,Uninsured,Insured,Uninsured,Insured,3,Public,38,3,6239,19483,131,419,483,290,106,1
