,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,LengthOfCreditHistory
7863,0,2,1,951,0.3103765046035802,12,0,3,0,19,6567,748,18760,24933,16
7864,0,4,0,554,0.1310621008128241,4,0,1,0,27,568,125,409113,43146,2
7865,1,3,0,438,0.1193289732781021,2,0,1,0,26,586,2091,104272,3922,9
7866,1,1,2,505,0.1843437565930684,2,0,0,0,22,3134,1089,64298,39913,13
7867,1,4,0,308,0.0268501975478562,8,0,1,0,14,3757,1444,76328,39380,12
7868,1,1,3,391,0.1661431020345973,4,0,2,0,25,4611,2218,106678,41157,13
7869,1,0,0,220,0.3856625203318592,3,0,4,0,19,3985,1210,22701,14014,21
7870,1,0,0,531,0.2208850228738717,3,1,1,0,16,1732,4906,81415,3939,4
7871,1,2,0,288,0.2237985569896074,3,0,0,0,19,1521,2008,59213,12397,4
7872,1,2,0,431,0.4281170859670188,10,0,4,0,25,8509,2901,121433,31802,1
7873,0,3,0,305,0.4079525607525562,9,0,1,0,8,5762,2010,165626,47910,12
7874,2,0,3,489,0.2117078610470444,3,0,0,0,22,2449,397,13415,1883,20
7875,2,1,2,952,0.5971908430903096,0,0,0,0,12,7980,3081,96191,65113,27
7876,1,1,2,266,0.2151749683343036,2,0,1,0,27,1449,1711,11377,12704,6
7877,2,2,1,1158,0.4317744786446429,6,1,4,0,18,8157,703,77514,9135,5
7878,2,2,3,622,0.5265406919023706,2,0,3,0,28,3726,1764,17827,10056,7
7879,2,2,0,242,0.3196197828323363,6,0,0,0,23,5925,2698,21161,18171,3
7880,3,3,0,532,0.9638937430888952,1,0,0,0,9,7381,2330,31399,41401,26
7881,2,0,1,843,0.4956392727857609,11,0,4,0,3,4688,1857,201480,60919,8
7882,0,0,0,173,0.1435149170995616,2,0,2,0,27,2119,298,207830,22954,12
7883,1,1,2,472,0.2946026816322354,5,0,0,0,27,670,1006,29611,17636,3
7884,1,1,2,309,0.5625446776446646,3,1,3,0,19,2091,2777,374228,21424,9
7885,3,4,2,252,0.9183324501956373,4,0,1,0,26,4014,3291,216581,51209,18
7886,1,3,0,590,0.2738414692532486,2,0,1,0,28,4674,472,42930,10228,4
7887,2,3,2,650,0.6848080396983435,10,0,4,1,11,10204,1574,63874,33379,11
7888,2,1,0,653,0.149094436081844,1,0,4,0,23,7299,3594,70510,33608,8
7889,0,0,0,488,0.5554450181417407,2,0,2,0,19,3122,22023,25145,220549,18
7890,3,2,0,309,0.4853626073683013,2,0,1,0,21,1899,734,26029,40605,20
7891,1,4,0,457,0.1552468205726824,2,0,4,0,22,1723,1027,51264,26061,10
7892,1,1,3,507,0.171918206633414,2,0,4,0,27,6114,2576,11770,24458,8
7893,0,1,0,502,0.1376440669217057,5,0,0,0,19,7193,4557,28511,48757,6
7894,2,1,0,765,0.6290190133535117,3,0,3,0,22,2416,936,22489,35870,27
7895,3,1,0,771,0.0626712468017275,7,0,3,0,29,5230,1408,129300,80862,17
7896,1,2,2,409,0.2525677300857707,4,0,3,1,30,3577,957,61072,7376,6
7897,0,3,1,502,0.573361961911126,12,0,2,0,12,-1541,1876,92054,61844,0
7898,1,0,2,246,0.2753759341288911,4,0,0,0,25,2656,2956,123196,42450,9
7899,2,4,3,384,0.5211436882192881,3,0,1,0,21,7867,549,111387,5573,14
7900,0,2,0,228,0.459962120923673,2,0,3,0,15,7374,1742,56179,13105,18
7901,1,0,3,152,0.1358883045445875,0,0,3,0,22,2399,1573,24731,13838,6
7902,0,4,0,764,0.8181901974997526,9,0,0,0,11,9024,1396,114322,39652,11
7903,2,2,0,398,0.3238143196701487,3,0,3,0,28,6408,622,32599,4499,27
7904,2,3,0,274,0.1792278219033345,2,0,0,0,15,7480,936,44502,16204,9
7905,0,4,1,463,0.3051271108894288,6,0,0,1,24,8853,987,150131,17677,23
7906,1,0,1,352,0.0759434218876161,5,0,0,0,30,2497,3009,50289,34666,8
7907,2,2,0,140,0.5741705535336334,4,0,3,0,28,3617,262,21487,23422,27
7908,1,0,1,314,0.2410610518139339,5,0,0,0,25,10989,847,147776,5909,9
7909,3,0,2,704,0.9184936913130642,12,0,4,0,6,6657,3387,92519,67263,17
7910,0,4,1,347,0.2358113329896832,4,0,4,0,8,9880,3555,115090,89319,23
7911,1,0,0,565,0.2034661460567646,4,0,4,0,25,832,1766,112356,89013,22
7912,1,1,2,381,0.2256885000740911,12,0,1,1,17,4799,2533,88749,61783,12
7913,1,0,3,536,0.4926851162009922,4,0,3,0,20,8659,966,38892,36579,17
7914,0,2,2,417,0.2349475110415134,4,0,1,1,7,7419,1630,62646,71291,2
7915,3,3,0,185,0.3430392227177827,7,0,1,0,19,2163,2040,9603,58674,5
7916,1,1,2,201,0.1389744418849188,9,0,4,0,31,314,1162,8198,11714,13
7917,0,2,1,369,0.6725827968967469,0,1,0,0,18,593,2782,66820,39281,16
7918,1,0,2,695,0.2432727951029441,2,0,3,1,19,7322,1771,30504,69260,16
7919,2,0,0,658,0.2193654671943452,1,0,4,0,14,7163,3389,63182,28877,24
7920,2,0,0,334,0.1367555800190198,4,0,3,0,21,4864,841,12530,14335,19
7921,0,3,1,683,0.5486118689095555,4,0,4,1,15,4047,3757,39129,45655,14
7922,2,1,0,633,0.4375710330880783,13,0,2,0,15,6289,2497,64137,56861,7
7923,2,0,0,279,0.2942088337811357,1,0,3,0,28,1641,1708,101933,6898,14
7924,0,4,1,447,0.4019180349758573,4,0,1,0,24,8136,2457,127937,64926,4
7925,1,1,3,237,0.327148283327218,4,0,3,0,15,3236,1927,57641,12369,4
7926,1,1,0,292,0.1323660503613688,3,0,0,0,28,6986,1161,132088,6805,22
7927,2,1,0,341,0.5133925222690229,3,0,1,0,23,3255,4851,52776,5633,18
7928,0,0,2,308,0.3655294645622896,3,0,2,1,21,1864,644,16555,65261,13
7929,0,1,1,488,0.3836397501506454,1,0,1,1,26,628,490,34284,24258,12
7930,2,2,1,486,0.1424270294171795,1,0,3,1,27,5905,1747,30762,12618,20
7931,2,0,0,667,0.9898115836510688,13,0,4,0,19,-375,2892,153412,54102,13
7932,2,1,0,649,0.116872736786801,0,0,2,0,26,5582,8155,18810,6209,11
7933,1,0,3,326,0.1676205202078985,2,0,3,1,16,1168,2867,28721,16063,24
7934,3,0,1,427,0.2904846764127051,11,0,1,0,2,9450,798,62065,34737,14
7935,0,4,0,507,0.8793647985924425,9,0,3,1,23,8271,3356,106569,45309,11
7936,3,1,0,645,0.8795117881220333,1,0,4,0,10,7831,2242,119477,39552,14
7937,1,5,3,1186,0.4361354878297432,4,1,3,0,23,1748,1617,250305,78818,20
7938,1,1,2,669,0.3161204475935892,0,0,3,0,18,1399,1883,57963,65098,16
7939,1,2,3,209,0.204829743839425,4,1,1,0,14,463,2272,31420,145631,9
7940,1,0,2,259,0.246756543568588,3,0,1,0,19,867,588,47431,58453,10
7941,1,0,1,247,0.9579180245447484,8,0,3,0,15,2156,2083,62873,16284,7
7942,0,4,1,350,0.8261068118910794,4,0,1,0,3,6985,1808,81615,57491,8
7943,0,0,1,365,0.5696425939295652,10,0,1,0,14,1944,356,91893,34925,11
7944,2,4,0,149,0.435773286698643,4,0,2,1,24,1113,7664,9363,43947,17
7945,3,2,3,828,0.5288324890687746,3,0,3,0,8,8686,2864,-9440,21776,27
7946,3,3,1,756,0.6418224584423649,6,0,3,0,6,9368,1308,93753,37785,25
7947,1,2,3,314,0.9591048531574828,14,0,3,0,27,7292,2525,133579,59124,29
7948,3,0,0,1170,0.2830674447936941,3,0,1,1,28,3234,3131,41452,40821,28
7949,2,3,0,581,0.3843505214430863,12,0,4,0,28,5850,-666,90039,64259,20
7950,2,4,3,506,0.1769582675928506,4,0,1,1,23,11624,442,19244,11321,6
7951,0,5,0,219,0.1158185958846768,3,0,0,0,27,2132,1902,40579,70638,6
7952,2,2,0,380,0.1257792559809623,4,0,1,0,20,1207,780,114922,27476,27
7953,1,0,0,309,0.2127730397468472,1,0,3,0,23,5696,760,20289,76479,15
7954,2,1,0,345,0.4737775797345663,3,1,4,0,23,22151,243,54539,17015,19
7955,2,0,0,481,0.3984463057624566,2,0,2,0,17,7379,1040,69778,82294,28
7956,3,3,0,453,0.7659789004557557,4,1,4,0,22,5357,3747,69053,43406,24
7957,0,2,3,113,0.0749176685450795,2,0,1,0,26,2999,1428,239802,52965,25
7958,0,1,0,329,0.4538868948791268,4,0,1,0,17,302,3988,85972,20043,5
7959,1,1,0,617,0.4155318667472965,7,0,3,0,28,4291,1243,149254,23300,20
7960,1,1,0,379,0.2290211046913725,1,0,1,0,21,9366,556,97725,26121,28
7961,3,3,0,483,0.3550924237021097,6,0,2,0,31,3610,6477,97006,15332,27
7962,1,0,0,248,0.560695634097523,4,0,4,0,22,8210,1028,119012,16514,4
7963,3,1,2,402,0.969194915542242,6,0,4,0,23,9290,2134,37387,78796,4
7964,1,2,0,106,0.3751267694001491,2,0,0,0,22,4768,1244,206808,41348,16
7965,0,0,1,698,0.1410494109050214,1,0,3,0,27,8696,1427,79412,50962,1
7966,3,0,3,521,0.1470205809285339,4,0,3,0,22,4426,698,74182,63082,22
7967,2,3,3,474,0.956218371901453,14,0,4,0,29,5355,3292,7141,27488,12
7968,2,1,1,824,0.403463757347715,2,0,2,0,25,8445,2721,25195,50,19
7969,2,4,1,420,0.8720704278788493,7,0,2,0,29,1681,2161,165873,22822,15
7970,3,4,3,538,0.7268806714704144,7,0,2,0,18,5183,862,97595,5420,9
7971,1,1,0,695,0.2202044420243326,4,0,4,0,28,690,2663,83676,39063,12
7972,2,1,0,257,0.3662466012436874,4,0,3,0,29,33679,239,84846,9796,25
7973,0,1,0,564,0.0689773557500529,5,0,3,1,0,3965,3136,156566,52070,25
7974,1,1,3,269,0.934654535099916,4,0,4,0,5,4696,2617,34865,103919,26
7975,2,3,3,803,0.2683401922768266,3,1,3,0,31,6336,1896,23988,56058,12
7976,1,0,0,696,0.2844575849704155,3,0,3,0,21,3131,3932,208736,52107,8
7977,1,3,0,472,0.2749394452808751,2,0,3,0,31,7940,7650,66747,28631,10
7978,1,1,3,519,0.3579209013937276,5,0,3,0,23,3233,1955,84421,14641,24
7979,2,2,0,375,0.5590229637185575,4,0,0,0,26,14138,4930,201231,16448,19
7980,3,4,0,636,0.7060954733246603,7,0,0,0,11,2493,3220,156508,52572,11
7981,1,3,0,948,0.7965084758581528,1,0,1,0,20,9051,2507,83225,56588,8
7982,1,0,1,668,0.6487903358264817,2,0,2,0,8,5039,1637,68109,19329,1
7983,3,2,2,308,0.3075734719959878,4,0,1,0,28,790,3575,95801,39554,13
7984,2,0,0,269,0.1134597158768512,4,0,0,0,24,1315,292,36916,37656,21
7985,1,0,3,954,0.3447950583372802,2,0,1,0,20,10776,4050,124276,14889,29
7986,0,1,1,555,0.9758643910600078,9,0,4,0,12,5917,2291,37467,93220,25
7987,1,2,3,307,0.3724227133789839,4,0,1,0,27,13490,1012,83140,14482,24
7988,0,2,3,493,0.185773759916063,11,0,0,0,13,1883,42,138273,57444,16
7989,1,3,2,970,0.7413691001758645,3,0,0,0,27,4398,3682,148358,77042,16
7990,1,0,0,652,0.3742148953420651,5,0,0,0,19,7023,207,52529,27747,29
7991,1,1,0,572,0.4591824564084336,0,0,2,0,30,1934,14527,41898,78673,25
7992,1,0,0,464,0.5326534659056344,1,0,4,0,0,7032,1276,173425,24860,7
7993,0,3,0,116,0.3443934784499161,3,0,4,0,8,2861,2437,40693,18090,26
7994,1,3,2,523,0.0974518064370808,0,0,1,1,24,4122,290,138821,23369,24
7995,1,3,2,415,0.3671963125979573,4,0,3,0,24,4057,333,134997,5745,5
7996,2,3,0,564,0.4257552957237868,3,0,2,1,32,14609,836,104937,105263,29
7997,2,5,0,719,0.2731904462479159,1,0,0,0,22,6767,463,231924,16253,26
7998,3,3,0,730,0.7220569564421488,10,0,0,0,0,7153,4246,32449,35971,15
7999,0,1,0,449,0.2563449826266858,5,0,3,0,22,801,1479,105271,112462,27
8000,1,2,3,275,0.3129989292495256,2,0,3,0,36,1236,11182,18106,41189,22
8001,1,1,2,518,0.2766175694939687,9,0,1,0,11,9381,1472,121481,65016,21
8002,0,0,0,551,0.8440313310719441,13,0,1,0,19,5630,1578,52535,60150,0
8003,0,4,2,759,0.124247020907972,6,0,3,0,13,425,-995,76928,14539,27
8004,1,1,0,390,0.2497714657414907,9,0,1,0,28,5522,894,161319,67957,21
8005,2,0,0,148,0.3107083947287454,3,0,1,0,32,1632,524,87958,20361,1
8006,0,4,3,536,0.0539207762032302,12,0,4,0,13,3757,3244,83432,43345,0
8007,1,5,1,960,0.3312919282734277,2,0,0,0,23,1532,2286,33742,11343,24
8008,1,0,2,575,0.3733087247684505,5,0,3,0,19,2510,3106,28074,16270,21
8009,1,4,0,750,0.2149823947483832,14,0,0,0,16,6401,1630,83704,61816,14
8010,0,3,1,277,0.4748685843445865,12,0,0,0,15,4733,1048,151060,57286,3
8011,2,0,3,322,0.3881247010532148,1,0,3,0,19,1573,6303,153753,10414,23
8012,2,1,0,448,0.2318611920220584,1,0,2,0,25,5721,1171,98330,39128,13
8013,0,4,0,425,0.6986207862684166,1,0,3,0,26,13275,1154,33788,13902,18
8014,0,4,0,79,0.4912990203552585,4,0,0,0,22,426,2821,117982,66175,17
8015,2,2,2,463,0.3544642105980866,1,0,1,0,21,11545,805,152956,18165,2
8016,0,3,0,209,0.2984751086379597,6,0,1,0,2,6789,2031,1681,45197,28
8017,1,3,3,664,0.5855436975486491,1,0,2,0,25,2290,4219,6509,25815,26
8018,1,2,0,1226,0.5179242054983495,5,0,1,0,30,2105,1089,77247,25516,22
8019,1,0,2,604,0.3076271019395862,1,0,0,0,27,3003,2256,290530,10999,9
8020,1,2,3,144,0.3702072520589297,2,0,3,0,17,614,2231,48318,31449,2
8021,3,1,1,194,0.7467220909976181,8,0,1,0,13,2368,8,136698,35228,18
8022,3,3,0,374,0.589445789180599,14,0,0,0,29,5007,1877,76969,82525,4
8023,1,4,2,453,0.3881982724255913,4,1,3,1,25,3010,320,23716,25878,7
8024,0,4,0,300,0.5064168647765058,7,0,4,0,23,7245,2520,147195,22877,8
8025,0,1,3,568,0.1797714551602679,0,0,0,0,28,8049,3482,59748,72658,3
8026,1,2,1,522,0.8106764022299803,1,0,1,0,8,2792,2024,57743,51942,0
8027,1,2,0,315,0.3241296095687909,3,0,4,0,22,872,638,130742,18394,5
8028,1,3,0,186,0.3718232953394038,4,0,4,0,15,4352,1839,121908,62879,16
8029,1,0,1,286,0.0885736129165239,2,0,1,0,22,7183,1532,88588,27492,26
8030,2,0,2,832,0.4406834299078408,4,0,4,0,8,6365,2287,104201,16412,11
8031,3,1,2,352,0.9894871712599644,9,0,4,0,16,5479,1585,89696,67337,8
8032,2,2,0,609,0.4347457888675533,12,0,0,0,17,5464,2390,67175,46826,4
8033,2,0,1,127,0.2340773929791824,8,0,2,0,22,251,2912,63656,58694,1
8034,1,1,0,341,0.4486208149485344,5,0,0,0,30,875,309,209351,9450,4
8035,0,0,0,684,0.8603538199417353,8,0,4,0,2,11691,219,171440,41665,5
8036,2,3,3,429,0.0230837796951094,1,0,1,0,24,3134,671,142558,4269,28
8037,2,1,3,666,0.9789869235009824,7,0,3,0,19,6779,1563,118140,57884,13
8038,2,3,1,107,0.6787177958125227,4,0,0,0,12,4898,3676,17618,41935,9
8039,1,1,2,491,0.4626847719014226,2,0,1,0,20,4290,484,36398,59903,17
8040,2,1,3,368,0.3575250882795878,1,0,0,0,28,6486,926,21672,12632,2
8041,2,1,0,613,0.0618764872349703,1,0,1,0,28,9758,1944,97758,76446,9
8042,1,1,2,670,0.3031517047917187,4,1,1,0,21,871,99,30866,8916,16
8043,0,2,0,291,0.6287254727025867,10,0,3,0,18,2682,2934,107571,65190,10
8044,1,0,1,263,0.1419487333498688,2,0,0,0,31,4143,2015,35288,15403,25
8045,1,2,1,437,0.6352013328816762,0,0,3,0,26,1874,2037,158275,82508,3
8046,3,3,1,260,0.9591880822923764,7,0,4,0,25,9819,4107,212683,12959,22
8047,2,2,3,874,0.7761829222752918,0,0,2,0,20,3041,172,93843,46194,9
8048,3,3,1,551,0.489557934644356,11,0,0,0,26,6100,2415,43051,34540,10
8049,2,4,0,457,0.0370108663891837,0,0,4,0,28,5823,3349,-3275,67823,10
8050,0,1,3,541,0.5611768889301624,2,0,4,0,7,7203,1450,95482,2999,20
8051,2,1,2,247,0.4624511804301484,1,0,0,0,21,12276,2285,222546,3973,28
8052,3,2,0,417,0.1377924432918075,14,0,4,0,14,5900,2331,125893,45594,10
8053,1,0,1,342,0.4357622706404117,5,0,2,0,19,11564,2884,15357,6617,15
8054,3,4,0,238,0.6210717721010244,5,0,4,0,4,1766,419,44036,58433,1
8055,1,0,0,711,0.1809272049062331,4,0,3,0,27,3912,4892,27458,411142,19
8056,3,1,0,621,0.2575417295511184,3,0,3,0,25,8387,2169,1313,69513,5
8057,2,4,0,207,0.3600448040268759,1,0,0,1,14,5554,1908,79417,20596,25
8058,1,4,0,421,0.0557684362936876,13,1,4,0,22,1394,2078,153707,31987,11
8059,3,1,1,377,0.8880715541796368,12,0,1,0,29,4630,1855,-9474,33261,0
8060,2,0,1,82,0.90345690317332,0,0,4,0,23,2968,1651,81345,38740,10
8061,1,1,0,894,0.2059835395534176,4,1,3,0,29,910,1313,39944,8676,20
8062,0,0,0,546,0.1114595726027568,3,0,0,0,20,3462,5575,28646,189312,22
8063,3,0,2,305,0.901908955954322,2,0,3,0,29,11104,3564,140572,57786,10
8064,0,2,0,467,0.7924411054140708,3,0,1,0,25,5376,-772,203913,15750,0
8065,3,1,0,481,0.1876155165910095,4,0,0,0,26,4204,506,39398,8490,26
8066,0,1,0,313,0.622020694047113,10,0,4,0,28,7933,2927,96346,38465,2
8067,2,3,3,497,0.2521240615512209,1,0,0,0,32,2582,994,61743,14099,20
8068,2,0,2,654,0.1470526098180852,2,0,3,0,18,7427,901,58984,36721,11
8069,2,3,0,184,0.544611464888141,12,1,1,0,28,9663,1009,94948,96444,14
8070,2,0,0,866,0.3378934792711653,5,0,3,1,32,3425,2322,57415,21580,8
8071,3,4,1,378,0.2415634526407858,13,0,0,0,10,5030,584,123455,58880,15
8072,3,2,1,580,0.1889709697723682,7,0,4,0,20,6439,1190,141701,103127,14
8073,2,2,3,549,0.9320309634290526,1,0,1,0,8,4212,398,77385,70375,13
8074,1,3,1,971,0.5360676036048589,1,0,0,0,16,6080,2794,134075,74618,16
8075,0,2,0,319,0.5184526883771209,3,0,3,0,17,2726,190,29135,19432,24
8076,2,4,1,610,0.231330395074744,10,0,3,0,19,8924,3094,138440,65559,11
8077,0,3,2,266,0.2780627124021173,4,0,0,0,16,492,549,41968,11690,3
8078,2,0,0,300,0.4380346236860895,4,0,3,0,20,3208,1096,66062,15128,26
8079,1,0,1,431,0.1979661441265312,12,0,1,0,1,2686,3478,122426,81000,6
8080,2,1,1,440,0.3836179583016308,4,0,3,0,27,45142,446,45588,51981,18
8081,2,2,0,347,0.3823032423698217,0,1,0,0,19,2060,2850,39680,45804,0
8082,1,0,2,249,0.2911389582130291,2,0,0,0,21,977,1032,60599,25115,29
8083,2,2,3,665,0.2893489442584884,3,0,4,0,10,4000,1597,12059,15019,22
8084,0,1,0,584,0.1216704344457515,2,0,4,0,24,1594,637,76751,17199,16
8085,1,3,0,189,0.7531480523197199,11,0,4,0,26,4052,2323,219325,36391,7
8086,1,2,0,572,0.7467455603523567,10,0,0,0,17,3680,3666,174602,67091,12
8087,3,2,1,539,0.2523405062306205,2,0,4,0,29,653,3153,128660,46903,2
8088,2,0,0,630,0.2936255672818265,2,0,1,0,28,2004,5742,13279,10557,7
8089,0,1,3,543,0.2520937688597642,1,0,3,0,26,1875,646,223536,40306,27
8090,2,3,0,230,0.4586024816758475,2,0,1,0,23,1199,2908,46161,47038,25
8091,2,1,1,246,0.2817397209965472,1,0,3,0,32,10722,797,177198,45292,4
8092,2,1,3,524,0.3400149011770692,5,0,1,0,26,3984,1370,86662,19302,7
8093,2,4,1,339,0.6892429114225497,0,0,0,0,22,4381,4069,119134,22885,10
8094,0,0,1,583,0.6415796333044281,5,0,0,0,14,-327,3505,-9062,48419,24
8095,3,1,1,39,0.911206678207112,6,0,4,0,2,4692,2079,112052,58273,7
8096,2,0,3,529,0.2327466221217565,3,0,4,0,25,197,2210,409716,37200,25
8097,1,0,0,265,0.1946625848515338,2,0,0,0,23,2539,3520,138691,6172,6
8098,0,0,0,402,0.4498633918126021,4,0,4,0,21,12751,236,86768,264619,19
8099,1,3,0,293,0.265977017653183,5,0,3,0,20,840,575,37665,4960,16
8100,1,0,2,537,0.048824162885101,12,0,4,0,27,1750,784,73359,84376,13
8101,1,1,2,437,0.7367558813522955,3,0,3,0,23,1882,488,2370,12729,2
8102,1,0,2,265,0.2812634993701649,10,0,4,0,12,2778,1622,26590,70205,9
8103,1,3,0,528,0.2795865765912013,2,0,1,0,22,241,380,370443,91989,23
8104,1,1,2,201,0.1144351494121288,3,0,1,0,22,944,553,152026,11423,24
8105,2,2,3,541,0.9772592458893852,1,0,0,0,5,-1175,3625,124234,89497,12
8106,3,2,3,466,0.4858423715967711,9,0,1,0,4,5121,1996,157521,33494,5
8107,1,2,2,617,0.518696623490295,3,0,4,0,17,1721,2467,155613,38512,2
8108,2,0,3,530,0.4730045260337361,3,0,4,0,25,22254,908,23162,46705,2
8109,0,4,2,649,0.9902465787310112,1,0,3,0,4,3345,532,36490,54001,0
8110,1,2,2,991,0.4121878406016969,6,0,1,0,22,1838,3858,43030,13860,2
8111,2,1,0,310,0.1804520973939302,2,0,3,0,17,1797,1340,395489,30704,17
8112,1,0,0,503,0.4555001809315598,1,0,4,0,22,-248,1674,72509,70692,1
8113,1,0,1,249,0.1499227134337889,12,1,0,1,15,-244,295,31764,38342,11
8114,1,2,3,542,0.0772779533143871,2,0,1,1,30,3723,6150,133519,17530,7
8115,0,2,2,413,0.5074963286545148,8,0,2,0,15,4513,2732,36940,41553,12
8116,1,3,3,240,0.1363818871645554,4,0,3,0,23,4685,5077,97016,37577,26
8117,3,0,1,489,0.0683434557663389,7,0,4,0,15,6397,1803,118495,49299,26
8118,3,2,1,500,0.3338089577212413,6,0,1,0,0,8135,2020,117738,66137,10
8119,1,3,0,232,0.7271190867613976,6,0,3,0,2,1573,1409,96114,80515,16
8120,2,2,2,214,0.3462200213759137,3,0,3,0,30,1512,3585,362372,36874,24
8121,3,1,2,464,0.9447801235545544,7,0,3,0,20,1723,2649,145576,77684,1
8122,2,2,3,268,0.4557020796733291,4,0,2,0,24,1601,1745,43036,15275,23
8123,0,0,2,358,0.4177732174783121,3,0,1,0,29,794,10603,146009,15518,1
8124,3,2,0,755,0.4481367189532448,2,0,1,1,7,4738,3408,81877,45468,0
8125,2,4,0,483,0.2273044757975895,4,0,3,0,0,5976,1679,153141,39361,3
8126,0,1,1,602,0.8184506966451384,9,0,3,0,2,7874,1985,56149,39268,18
8127,2,2,0,531,0.5379538705586318,1,0,0,0,24,5516,2847,28766,67891,6
8128,2,3,0,287,0.2899325581946287,1,0,3,0,18,5397,1095,191833,41257,11
8129,0,0,1,391,0.1680735438697045,8,0,4,0,23,6200,1331,176635,-8484,13
8130,2,5,1,318,0.4395542645132279,3,0,3,0,25,6244,601,23299,25154,6
8131,1,3,3,765,0.0523271103313478,2,0,1,0,10,4158,1952,95308,31427,28
8132,2,0,3,447,0.1194390516105692,0,0,4,0,0,9488,510,149178,22933,13
8133,1,2,2,182,0.0947821983848666,3,0,3,0,26,2324,818,56055,16199,7
8134,1,1,3,698,0.105018328804537,3,0,3,0,19,1058,905,192724,17846,4
8135,1,1,3,757,0.2573836788111153,7,0,0,0,19,10176,1953,308396,9393,1
8136,0,2,0,790,0.5373235758148132,8,0,0,0,11,4956,3164,177907,48273,8
8137,1,1,1,563,0.1910210836414624,0,0,4,0,19,1458,3378,179965,30147,29
8138,1,1,0,594,0.2644589454551603,14,1,4,0,28,5119,2027,-9678,72892,2
8139,2,3,3,1783,0.252258238938179,1,0,1,0,20,1851,1128,212923,299427,7
8140,1,0,0,166,0.7055093826371178,0,0,0,0,14,5372,3231,72151,46182,15
8141,1,0,3,104,0.2615538001191886,4,0,2,1,21,4173,3733,121423,10882,16
8142,2,1,3,347,0.4112990749405402,2,0,0,0,36,5563,1019,60913,45963,6
8143,3,1,1,561,0.0152533423237692,6,0,0,0,18,6028,3010,28885,45469,1
8144,1,0,0,388,0.2787844512867423,1,0,3,0,13,3736,354,200014,135074,11
8145,1,1,0,865,0.2192395431518015,8,0,4,0,32,1628,1380,110836,49687,13
8146,1,1,0,664,0.2001757297422747,2,0,2,0,22,2437,270,40385,13454,23
8147,1,0,2,374,0.5787270736914341,9,0,4,0,26,2554,2238,45958,67323,16
8148,1,3,2,393,0.4135767751998753,1,0,4,0,26,2464,2015,156621,56225,7
8149,0,4,1,814,0.4472896068547705,6,0,1,0,19,7680,933,110555,20544,17
8150,0,0,0,579,0.2510445499427374,3,0,3,0,20,2821,258,201161,11939,18
8151,0,1,0,839,0.1108401436707659,2,0,0,1,17,2589,574,187517,9995,12
8152,3,3,0,761,0.6239387789717333,4,0,1,0,17,9240,1122,91311,29277,9
8153,2,0,2,167,0.2469937276696509,2,0,0,0,32,4337,1460,35678,14565,9
8154,2,0,3,568,0.2020375842990191,3,0,3,1,22,10807,1595,13626,80600,1
8155,3,0,0,693,0.4645526547569923,2,0,1,0,16,3295,2117,47102,11279,27
8156,1,4,2,638,0.4208213798197336,6,0,4,0,33,1243,389,109767,16362,20
8157,2,0,3,323,0.2136327577421268,11,0,4,0,25,6712,-104,108081,81857,16
8158,1,5,3,744,0.068275858417614,5,0,2,0,19,7650,1040,8743,20392,18
8159,3,0,1,360,0.3290472365833164,9,0,4,0,2,2471,3198,45057,42034,16
8160,0,1,0,619,0.6284625199002267,2,0,0,0,0,2653,3285,108618,52829,24
8161,2,1,1,667,0.9600916258280284,14,0,0,0,20,4721,2962,124410,22666,14
8162,1,1,3,1820,0.1053351247602186,0,1,3,0,28,4403,564,55635,10242,16
8163,3,2,3,523,0.90889168027536,0,0,1,0,10,5175,492,97365,43717,5
8164,0,0,1,593,0.2155366081549679,11,0,0,0,28,1784,1299,48256,86676,29
8165,0,3,0,398,0.7901408113306498,13,0,0,0,14,1022,2420,74111,50077,11
8166,1,0,3,909,0.4538767586538429,1,0,1,0,31,1946,647,84653,98105,19
8167,0,2,0,520,0.2918559556680336,4,0,0,0,18,265,1992,83512,15905,20
8168,1,4,2,153,0.1852051788885871,1,0,1,0,20,8208,1443,25665,13699,18
8169,2,4,0,324,0.5089271110511795,10,0,4,0,2,4528,1214,138804,58516,18
8170,2,4,0,579,0.8984815564806992,8,0,2,0,27,2518,2793,143999,2841,11
8171,0,3,3,568,0.1755295418625278,2,0,3,0,25,10328,1466,287748,36731,13
8172,0,3,2,183,0.0747816141003062,8,0,1,0,22,17144,427,17571,4369,18
8173,2,2,3,226,0.1344595311023775,3,0,1,0,13,1941,287,90882,30909,4
8174,1,4,0,547,0.3227358747823268,3,0,1,1,9,5308,1852,156544,2732,29
8175,3,2,1,599,0.3814780495051607,0,0,0,0,13,2154,1471,101822,61608,21
8176,0,1,0,331,0.3442393446005136,5,0,1,0,23,2086,2997,96956,41229,26
8177,2,3,3,468,0.5331500512177633,6,0,3,0,22,773,403,10813,15254,2
8178,0,1,0,671,0.8548578017515142,4,0,1,0,5,8756,3565,136426,56718,26
8179,3,4,1,595,0.298394237167451,4,0,0,0,28,21363,2600,50612,10025,25
