CreditScore,AnnualIncome,LoanAmount,LoanDuration,Age,EmploymentStatus,MaritalStatus,NumberOfDependents,EducationLevel,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,InterestRate,PaymentHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,NetWorth,LengthOfCreditHistory,UtilityBillsPaymentHistory,JobTenure,CorrectPrediction,LoanApproved
602,19381.0,59660.0,60.0,65,0,1,1,0,0,395,0.1126142889454411,6,1,0.2850802871739823,0,0,1,0.246343786750155,21,23410,2435,28875,22958,5917,6,0.8209565799815987,3,1,0
586,43265.600000000006,20158.0,8.1,49,1,0,1,0,0,348,0.8017436833700329,11,3,0.6439989183892766,0,0,0,0.0943139294403095,12,1620,1844,140035,69323,51667,17,0.5614080026741047,19,1,0
610,39229.0,15406.0,36.0,51,0,2,0,1,0,392,0.3747230193082091,5,0,0.0947745648048964,0,2,1,0.1797718689660395,25,1060,987,111091,15293,95798,12,0.8305173419416553,6,1,0
477,92353.0,21834.0,72.0,18,0,1,2,3,3,508,0.2649780155888562,5,2,0.2137943724704858,0,2,0,0.2869845034947171,30,3370,592,34305,7492,26813,11,0.721643145665435,6,0,0
567,43818.0,34401.0,84.0,37,0,1,3,0,2,460,0.1959351718764276,4,1,0.4391245271496835,0,4,0,0.2673274906833581,23,37573,1035,38608,25104,13504,23,0.8840677599366735,1,1,0
529,50386.4,15011.0,9.9,37,0,3,1,1,1,555,0.1814620364582331,4,5,0.0636301588488479,0,0,0,0.201738698591616,3,1973,2684,66185,28671,71823,0,0.5889978106211168,4,1,0
366,35707.200000000004,21792.0,18.9,31,1,1,0,1,3,635,0.3792776138782296,8,1,0.7728943519585507,0,1,0,0.2393912546343542,2,1966,2410,90114,63039,13794,0,0.5106964455459229,10,1,0
442,46982.4,16869.0,3.6,38,2,0,3,3,0,258,0.7404582929290174,4,0,0.8697529569413778,0,3,0,0.1254280629886929,10,2994,697,111408,52808,87105,12,0.4164164253146765,0,1,0
528,64438.0,69872.0,24.0,39,1,1,2,1,3,628,0.1193816305514084,2,1,0.2777125945916506,0,0,0,0.2598184186471241,21,641,5511,22340,93239,5241,18,0.7826499730769524,5,0,0
337,18339.2,16337.0,9.9,49,2,3,1,1,0,659,0.7918336792736619,5,6,0.5894219807105858,0,1,0,0.1864294366363742,23,4482,5085,205273,85794,88446,17,0.0983404934874362,11,1,0
553,28585.0,52382.0,120.0,22,0,3,3,1,0,348,0.4006362132792667,2,2,0.2579614205201886,0,3,0,0.3782692981002329,24,3080,1476,34499,107659,9864,17,0.9671095944632428,6,1,0
452,59008.0,21716.0,3.6,45,2,3,2,4,3,520,0.395206187870546,4,7,0.4873654741597377,0,3,0,0.1584185806551329,29,12462,1448,137131,81023,8802,8,0.670700434375341,3,1,0
605,60701.0,27047.0,36.0,45,0,3,1,1,3,367,0.1566157170844165,2,0,0.0711309491305618,0,0,0,0.2026244493212408,23,4325,724,102325,16863,85462,12,0.9656344357526658,7,1,0
608,43992.0,70365.0,72.0,41,0,1,3,1,2,279,0.2959705569974356,4,3,0.3870390661555964,0,2,0,0.2813005836013337,18,2886,159,18494,20861,6930,2,0.8372747279838427,5,1,0
510,28394.0,35552.0,48.0,47,0,1,4,1,0,257,0.0853626504636785,4,1,0.4963566386410299,0,0,0,0.2737401549037948,30,3199,662,14868,13064,1804,23,0.9075878954765404,8,1,0
594,42638.0,11224.0,60.0,36,0,2,0,4,3,293,0.1758161207441108,5,2,0.1197595922204513,0,2,0,0.2630688,19,3983,839,51213,24293,26920,5,0.8461132869681645,7,1,0
509,49889.0,13089.28,12.0,43,1,0,2,3,2,460,0.6727288186195706,5,1,0.3998242619347134,0,1,0,0.0997434582493809,25,1278,1613,61035,31217,31919,7,0.192537489313625,14,0,1
610,28635.0,23737.0,36.0,22,0,2,1,1,2,344,0.0270078702251249,6,2,0.2644627508433132,0,3,0,0.1753744113240373,22,3539,1128,83259,31668,51591,28,0.7482099188484597,5,1,0
613,22597.0,37906.0,24.0,22,0,1,0,1,1,1230,0.2878069370510218,2,4,0.4135251542669234,0,3,0,0.1703417838434806,37,1446,4747,13227,34140,9807,23,0.6934557536319397,5,1,0
627,23638.0,35225.0,48.0,51,1,1,0,3,0,476,0.0919434733804779,4,1,0.3391469914040862,0,1,0,0.1977242353117662,29,1983,340,33130,26991,6139,14,0.8139971401056305,7,1,0
755,38549.0,13749.760000000002,14.0,39,1,2,1,0,2,712,0.4312295971491259,12,3,0.1816379385018399,0,4,0,0.2969799212349504,2,4371,871,80893,30578,75102,19,0.9432620339487502,12,0,1
548,104103.0,16642.0,36.0,46,0,0,1,0,1,638,0.1531938533685704,4,0,0.142325333914579,0,3,0,0.2226019796112462,31,7146,998,223623,48501,175122,19,0.7795033160460992,2,1,1
579,37088.0,22236.0,12.6,47,1,2,3,1,0,642,0.8134173362730454,2,8,0.0782812975765048,0,4,0,0.2520974834267842,22,4142,1198,130574,28327,38071,14,0.6537114236660327,24,1,0
582,37069.6,23560.0,10.8,35,2,1,3,0,1,788,0.6791998806321602,9,3,0.3603879417118342,0,3,0,0.1223575363859931,9,4582,2655,153923,68074,53628,4,0.6552631616710719,12,1,0
601,143197.0,28540.0,60.0,46,0,2,2,1,2,572,0.1412226479785312,2,1,0.4882294669198577,0,0,0,0.2101937654392257,30,278,1402,38687,36355,2332,26,0.6806099392744023,3,1,1
681,55118.4,21787.0,9.9,50,1,3,4,2,2,577,0.5352079856395991,5,9,0.3966849314480771,0,4,0,0.0345157475911657,0,2917,4275,214537,17350,27269,1,0.1019026654732163,24,1,0
533,93994.0,20328.0,72.0,37,0,2,1,1,3,423,0.2634412212176558,3,0,0.2011968977166195,0,1,0,0.2578270593533921,21,6610,412,97231,5096,92135,1,0.918528974378406,2,0,0
804,52178.0,21716.480000000003,25.0,40,1,3,3,0,1,880,0.6085569908179874,10,2,0.2324850038625178,0,1,0,0.2107362844768039,20,3818,2885,143205,50407,61952,19,0.460880994189795,11,0,1
610,73675.0,20410.0,72.0,28,0,2,4,1,2,514,0.438012599903807,1,0,0.2983097558220987,0,1,0,0.2080233015394958,19,6267,2465,15516,34175,3775,13,0.6061819799914907,10,0,0
705,62152.0,18148.480000000003,20.0,40,1,1,3,1,0,260,0.4849179829800181,1,0,0.0376620456521582,0,1,0,0.1217238025063126,16,-1,2510,49629,16144,110474,12,0.8678903652901753,13,1,1
649,55491.2,14522.0,7.2,50,1,2,4,0,1,461,0.8193303308506859,2,1,0.780641742609602,0,4,0,0.2633383639629064,11,4242,2034,77681,33202,122341,23,0.6890292898466306,22,1,0
502,37251.0,30021.0,84.0,42,0,2,5,4,3,684,0.3223872160580324,5,2,0.1859723836132959,0,0,0,0.3443288208776562,27,815,444,9371,70207,9376,9,0.7561382808866429,5,1,0
596,113094.0,22390.0,12.0,48,0,1,1,4,0,503,0.1994952638967003,0,0,0.3313387554492199,0,1,0,0.1992390406534854,18,11476,1039,61940,36079,25861,10,0.8930822001092752,3,1,1
412,51068.0,26585.0,7.2,51,2,2,0,0,0,681,0.2232849927381539,5,4,0.4832396748931458,0,4,0,0.0653617596654807,27,6212,607,42234,54660,55121,13,0.7705266234641928,0,1,0
611,60367.2,18580.0,9.9,51,2,2,3,4,1,345,0.1550921613315407,9,2,0.522218558400567,0,0,0,0.103585331658316,11,8494,3060,120454,33953,67342,0,0.5239879546003852,5,1,0
347,67809.6,17987.0,15.3,47,1,3,2,1,2,400,0.8967694915009691,10,4,0.2702375120864851,0,3,0,0.2542362263362374,9,5481,2813,99469,19887,38082,12,0.354307973487991,10,0,0
662,50615.2,24982.0,9.0,34,2,1,1,1,1,461,0.4675021776701833,9,4,0.489667521173816,0,1,1,0.1138036741523685,9,2747,2741,101887,43124,-1062,6,0.5932506838530344,0,1,0
595,23356.0,24529.0,36.0,34,0,1,1,1,0,206,0.0952366592381023,4,0,0.2752975431940178,0,4,1,0.2169205779694552,21,2834,414,183185,65869,117316,15,0.8620147861792175,10,1,0
543,46305.0,58361.0,36.0,31,2,1,0,3,3,959,0.1912418910209961,4,2,0.1817364673087916,0,2,0,0.3185751526927658,19,18071,30383,94796,1632,93164,25,0.8488082611292098,6,1,0
544,67036.0,21059.0,72.0,43,0,3,5,3,3,437,0.1705831300500667,6,1,0.3161135381947519,0,4,0,0.2942558157035422,23,1504,3649,182787,39073,143714,23,0.8991552348940338,6,0,0
611,19061.0,15811.0,84.0,47,0,1,2,0,1,212,0.1447011283061195,4,1,0.1975733368385731,0,1,0,0.2123558589382217,19,2878,2133,67019,5746,61273,21,0.6992111448169761,1,1,0
545,76097.0,19729.0,72.0,60,0,1,0,3,0,409,0.6872969663822882,3,1,0.4606942354359859,0,1,0,0.2816275494739022,23,1433,2421,384589,37489,347100,29,0.9511115349905732,6,1,1
827,51856.0,17581.0,13.5,46,0,3,1,4,0,354,0.8659048633125771,13,1,0.048527733778554,0,4,0,0.0905633451067024,15,974,2676,41262,48464,73880,10,0.4192174002655316,10,1,0
440,58420.0,31061.0,9.0,32,1,2,2,0,2,913,0.359985983718762,10,4,0.9576263972681868,0,3,0,0.1753812185359001,4,2086,2312,208094,46518,33271,11,0.6511498026472057,4,1,0
605,26037.0,29194.0,108.0,66,0,1,1,3,2,401,0.065970915869706,3,1,0.3405017390998478,0,0,0,0.268464753604822,13,4837,3169,38167,24984,13183,22,0.8961912850012016,3,1,0
525,80241.0,14057.0,48.0,52,0,2,1,4,0,458,0.3960612588194044,3,0,0.3758324702471662,0,3,0,0.2201530855065765,22,1450,530,38463,14198,24265,23,0.8155350841590238,6,1,1
353,48704.8,18316.0,19.8,40,2,3,3,1,0,599,0.1871056628084118,4,3,0.0891171343211733,0,4,0,0.1480246270257265,1,6990,2988,120177,15944,-8482,11,0.7353199406876958,13,1,0
547,42726.0,22187.0,108.0,32,0,2,4,3,0,744,0.3821867172850009,3,1,0.2004837379988636,0,2,0,0.2924379625019004,22,1241,11315,125626,16617,109009,6,0.7337035770876322,4,1,0
363,48181.600000000006,19006.0,9.9,47,2,0,4,0,1,479,0.2784256592742608,2,2,0.3769248086546586,0,0,0,0.2937552280075868,13,3192,4091,103673,77990,93552,19,0.4560026011381528,20,1,0
568,47468.0,25907.0,48.0,52,0,2,1,3,0,103,0.2017629168023163,4,0,0.0673097128904771,0,3,0,0.2568532444456984,28,22874,1692,24566,104617,4162,10,0.776807496033894,5,1,0
424,71989.6,29900.0,9.0,46,1,0,4,4,0,244,0.0223074236950986,10,7,0.9825816755479656,0,4,0,0.1578190699464515,27,6092,-31,134907,61423,60881,5,0.3527244135066313,16,0,0
533,75973.0,9591.04,10.0,53,1,2,0,1,2,578,0.93924111334711,6,5,0.3115445987657258,0,4,0,0.1220211850273254,2,3021,1480,54680,29168,40090,9,0.6969488212284622,9,1,1
515,68226.0,22981.0,24.0,37,0,1,3,2,0,651,0.1471808820602859,4,7,0.2367201009953548,0,2,0,0.2478616841241789,33,6783,1086,7869,12855,8755,25,0.732206038137997,5,1,1
571,15000.0,8744.0,108.0,46,0,1,0,4,0,280,0.2167912538715953,4,0,0.1166763563615058,0,3,0,0.2912817794356886,15,2948,908,46345,36116,10229,4,0.856883835352379,10,1,0
582,55913.0,25334.0,12.0,32,0,1,2,3,3,218,0.222154728895302,3,2,0.3101669793649368,0,1,0,0.2130064186625253,23,1889,695,71261,5687,65574,5,0.9422732863864464,1,1,0
377,47433.600000000006,24047.0,7.2,52,2,3,2,1,0,262,0.3554966930834834,13,5,0.7043976074836233,0,0,0,0.1167725268498343,28,1159,1574,36629,89680,83213,9,0.0899640930602589,26,1,0
525,21868.0,21211.0,36.0,18,1,1,1,1,3,619,0.4045299887727572,4,0,0.1390679219082504,0,2,1,0.2116260374316468,27,13935,3786,39508,11198,28310,13,0.9030939004071086,5,1,0
583,30548.0,16755.0,84.0,54,0,1,1,3,0,435,0.0752714928777466,4,0,0.0643357195729991,0,1,0,0.2760155902802065,39,2071,4744,127699,5358,122341,4,0.8660073575738234,5,1,0
547,50302.0,10235.520000000002,17.0,44,1,3,2,3,1,348,0.7191368486899281,13,4,0.3858760926228498,0,0,0,0.0909772737935568,16,10371,1727,52572,32075,35919,7,0.2006060088452269,3,0,1
731,63942.0,11640.320000000002,4.0,62,1,2,0,0,0,586,0.1603232551506956,10,6,0.090603057116599,0,4,0,0.2307122446536538,20,8164,2355,174380,4080,45451,2,0.3322055334630948,38,1,1
546,55903.0,8194.0,24.0,35,0,1,0,4,1,510,0.1551352158340241,0,1,0.4463132647261273,0,3,0,0.1918092917261102,25,3765,1965,13766,19610,6112,19,0.8034081785593924,3,0,1
638,58246.0,14766.080000000002,10.0,47,0,2,2,3,0,490,0.9505306378484036,2,9,0.2613576436576736,0,3,0,0.0907120658240141,13,1786,1861,57752,-9080,12878,13,0.8908963990101503,28,0,1
600,37296.0,21341.0,9.9,51,1,2,2,4,1,710,0.3223856125845361,10,1,0.3316545469649383,0,0,0,0.2966166924059325,6,3637,2654,59218,23027,44563,18,0.6061838410891419,8,1,0
604,15000.0,10970.0,72.0,18,0,3,3,1,2,636,0.1105154140155061,3,0,0.1973789401137475,0,0,0,0.2088053655372059,33,1576,903,96239,40331,55908,9,0.8472729119955598,2,1,0
772,30039.0,13387.520000000002,3.0,45,0,3,3,2,1,630,0.0098787670657651,9,8,0.2003726107275034,0,4,0,0.2797436056235944,21,5655,2990,111531,37145,-14798,11,0.2246780716212806,3,0,1
656,76143.2,24313.0,5.4,50,0,2,1,4,3,36,0.6619288834793601,0,0,0.648028327432556,0,4,0,0.0975614840668929,17,619,2884,82828,56316,57784,15,0.5975297181795994,8,0,0
561,105539.0,16868.0,48.0,36,0,1,0,3,0,702,0.1368844056261338,3,1,0.168471619502223,0,2,0,0.2383054157909385,23,2333,204,70234,74082,8538,19,0.723413425001525,3,1,1
637,68422.40000000001,14132.0,9.0,36,0,1,4,0,3,421,0.044447475156452,14,1,0.9910416231542456,1,1,0,0.155304731187271,12,6118,589,86329,62386,48124,2,0.8433484836531183,9,0,0
455,42542.0,20915.0,24.0,26,0,1,0,3,1,307,0.2003630728605989,2,2,0.1220569377104743,0,3,1,0.2679206395648061,25,2048,1983,31947,71705,6995,21,0.4866619418225325,2,1,0
640,29173.0,17946.0,84.0,39,0,1,3,1,0,540,0.3915648461618228,2,3,0.1524220083100421,0,1,0,0.2051840044778396,22,2493,1697,223493,16509,206984,15,0.921691694131548,9,1,0
353,49532.0,22512.0,6.3,58,2,0,1,0,1,449,0.3601349661351166,4,8,0.1855009417247943,0,0,0,0.1300833456875963,21,11955,899,98174,81791,47847,3,0.0304335953456077,11,1,0
397,51697.600000000006,16908.0,8.1,28,0,3,4,0,0,530,0.8356671042478877,13,0,0.2135021830026207,0,2,0,0.2346249113727077,29,9383,2274,162208,72379,10006,8,0.1460054126147627,5,1,0
817,43396.0,8332.160000000002,9.0,49,0,0,4,1,2,725,0.180000062056153,6,9,0.6109521595897804,0,1,0,0.2155843138196967,13,8125,3158,57979,6641,37405,21,0.2065279237262387,7,0,1
572,60292.8,17231.0,8.1,51,2,0,3,3,0,804,0.3402826666159673,4,8,0.0940981137568085,1,3,0,0.0124679900451649,19,8738,1812,76816,33814,6767,29,0.952983086361928,17,1,0
567,53349.600000000006,24944.0,1.8,41,1,3,2,2,2,711,0.3946155316157873,2,1,0.0922203325757141,0,4,0,0.224791613717567,3,2070,3232,88874,55581,56209,20,0.9434096734505184,12,1,0
572,51970.0,24725.0,60.0,32,0,2,0,1,2,278,0.5324217437877767,2,2,0.1407646358331899,0,2,0,0.2627383754452866,26,1602,1069,92163,51205,40958,26,0.7959648449248117,9,1,0
542,42693.0,13400.0,120.0,24,2,2,0,4,3,364,0.6941826912569536,2,0,0.0964531505787571,0,3,0,0.2983671952524406,20,834,770,16905,78034,5281,23,0.9313116480883392,10,1,0
517,51818.4,25504.0,18.0,38,2,1,0,3,0,508,0.8236718816202014,12,8,0.9595563464414428,0,1,0,0.2973425136673006,9,306,613,64310,34550,82171,14,0.1480583833274538,2,1,0
662,32826.4,13522.0,9.9,32,1,3,4,1,2,698,0.0933216375530474,4,0,0.9245966679618656,0,0,0,0.1582302213893383,21,2818,1024,51435,71778,45176,14,0.0407977250736145,8,1,0
467,48884.0,23734.0,6.3,47,0,3,0,0,1,384,0.3152064792470112,3,1,0.1121726431671888,0,4,0,0.0655199861248648,8,8498,2779,151033,46436,28465,6,0.5956037370707633,21,1,0
732,75024.0,15267.2,16.0,49,0,3,1,2,2,705,0.8115494781942244,7,3,0.1193758550807745,0,2,0,0.1694695890847656,15,7175,2023,28165,38442,46720,13,0.651234378663555,8,1,1
585,42849.0,12151.0,120.0,53,0,1,3,3,0,836,0.2655607700977914,3,0,0.1521896401117215,0,1,0,0.2807689336793577,21,10555,883,11438,22230,6244,29,0.5010415263950218,5,1,0
605,48699.2,21195.0,2.7,34,0,3,0,4,2,610,0.9838634274828844,11,7,0.4413329539527166,0,1,0,0.2839668863349325,4,6910,1908,162757,85915,44541,10,0.2065048824935216,16,1,0
733,61785.0,9950.72,18.0,47,2,1,4,3,0,242,0.89026702510844,13,4,0.175411492072577,0,4,0,0.200455439883508,24,3343,2647,199199,16985,91173,16,0.2045707070562847,23,1,1
464,31383.2,22552.0,12.6,37,1,1,1,3,2,628,0.7590510222144455,7,1,0.671450057541177,0,1,0,0.087328556963446,8,740,3128,125117,38306,40484,17,0.0563575233310738,3,1,0
402,47110.4,24922.0,0.9,58,1,1,0,3,0,453,0.7911303242189552,3,7,0.41985137998399,0,4,0,0.0406464386668315,5,-7460,1579,123922,37405,49466,3,0.3223425351655693,39,1,0
408,63332.8,18058.0,12.6,39,1,1,1,0,0,433,0.5306109016344769,4,8,0.4128904273766816,0,1,1,0.0825127820545282,22,7669,3593,86080,21697,72671,5,0.9406717511544652,14,0,0
550,130292.0,17721.0,12.0,50,0,2,2,0,0,167,0.0731232097960711,2,0,0.0442976433916715,0,1,0,0.2219486550343817,27,11039,2098,26485,91439,10384,21,0.9550453731228656,5,1,1
629,52086.0,31160.0,72.0,49,0,1,1,1,3,743,0.1675298478555319,3,0,0.1622717701998011,0,3,1,0.2230740653522211,25,1291,696,187937,4362,183575,7,0.9287735349941598,2,1,0
613,21730.0,17257.0,60.0,39,0,1,0,1,0,335,0.3636684002062084,2,2,0.1860665097131219,0,1,0,0.2136821683487769,29,11104,540,18096,15759,2337,25,0.7255530311073123,4,1,0
322,52574.4,26288.0,15.3,36,1,0,4,1,2,450,0.5389673682706466,6,7,0.6347365567044382,0,2,1,0.08914950267668,7,9035,1041,161995,114970,13009,4,0.9896862615347622,10,1,0
605,84384.0,11671.0,36.0,44,0,0,3,1,3,373,0.0293606621376191,2,1,0.7585989662925537,0,2,0,0.1917576182601445,20,4991,12716,134770,40265,94505,9,0.8062525364345516,8,1,1
532,37541.0,65253.0,36.0,18,1,1,1,3,3,613,0.1319913527206408,3,1,0.2970186233965879,0,1,0,0.3216908515334262,16,4484,613,22069,16652,5417,20,0.6989008498389426,2,1,0
568,34814.0,15269.0,60.0,35,0,1,0,1,1,679,0.2433872429012003,5,1,0.2741166449334458,0,0,1,0.2513076933555062,23,10745,1598,12343,30890,9083,18,0.6929048961113995,3,1,0
576,60749.0,17456.0,60.0,35,0,1,3,1,3,176,0.5291856896816193,6,1,0.1065405862164349,0,3,0,0.2372572032634436,20,367,318,63334,23891,39443,2,0.859267226490502,5,1,0
490,19876.800000000003,9115.0,3.6,46,1,0,1,1,2,442,0.0025559820829265,1,4,0.9248004758874928,0,4,0,0.2153269643158307,25,3063,4457,174036,28767,53355,8,0.6923362070239599,24,1,0
419,41660.8,14725.0,3.6,37,0,2,1,1,1,452,0.3221812412658562,7,9,0.9344135289661994,0,3,0,0.0504686993743551,26,12255,1544,104225,77031,87127,5,0.4948168194786493,14,1,0
333,40774.4,16055.0,9.0,53,2,1,1,2,0,644,0.7567978615238643,9,9,0.0057797864928322,0,4,0,0.2939251575258011,6,8257,1119,122230,51047,34743,13,0.4732975209572577,10,1,0
368,35826.4,19833.0,2.7,31,0,3,2,3,1,661,0.3888302071951897,3,3,0.3906158992438816,0,3,0,0.1208783887317697,8,9783,3928,121942,87307,78880,4,0.3130900058337246,3,1,0
451,70277.6,15213.0,1.8,58,1,1,4,3,0,455,0.8760563638517186,2,0,0.3281487200556384,0,0,0,0.1915389441839845,25,4789,3293,72021,55952,42070,8,0.7927537054505218,31,0,0
572,22163.0,28194.0,48.0,55,0,2,3,3,0,2240,0.5959970770642411,3,3,0.3138623202228249,0,1,0,0.2379626881832957,22,2434,368,85423,5297,80126,12,0.8871823215288553,4,1,0
547,45752.8,26106.0,18.9,38,1,0,3,4,0,584,0.955112806512326,7,4,0.8521705151954204,0,4,0,0.2863783094546234,2,3015,2919,70927,92938,36331,18,0.2333747860110486,16,1,0
475,47088.0,22865.0,12.0,66,0,0,0,1,3,489,0.3339444845995768,1,0,0.3241205814823818,0,3,0,0.271500595097312,21,7611,1079,152278,56712,95566,11,0.8518192100262006,5,1,0
609,52542.0,41356.0,48.0,46,0,0,2,3,3,760,0.3619543425088242,7,2,0.1289393466315969,0,3,0,0.2104912055724268,23,2795,796,98645,8651,89994,28,0.92139995767542,1,1,0
506,21211.0,47041.0,48.0,24,0,2,0,0,3,604,0.3746646119327027,2,1,0.2327592782545429,0,4,0,0.3051064648319653,18,948,984,21585,41106,7324,17,0.9249216807619932,8,1,0
639,40958.4,22249.0,9.0,39,0,1,3,0,1,630,0.3015464153149859,3,9,0.324766403724971,0,4,0,0.2242182681980657,15,10329,1007,143538,41220,81692,7,0.6775294676302617,19,1,0
573,54463.0,14211.0,36.0,60,0,1,3,3,3,270,0.1595846233507694,5,1,0.0645786219557862,0,1,0,0.2149675849893293,21,7339,204,72169,20687,51482,15,0.7177407358580878,6,1,0
554,20666.0,22691.0,60.0,32,0,1,0,3,3,693,0.4958651087555143,5,1,0.2041100229678091,0,1,0,0.2321662598808794,27,7918,3692,79438,56742,22696,15,0.7578523164937446,2,1,0
587,17091.0,16282.0,48.0,42,0,2,2,1,0,782,0.655802405463383,1,0,0.3651461137856784,0,0,0,0.2300444619461112,19,876,909,44179,73968,6165,5,0.7952731743072458,4,1,0
704,43818.4,14667.0,5.4,48,1,2,2,1,3,435,0.008494845519991,13,8,0.5232544915186458,0,1,0,0.1696086878204289,21,788,2816,112669,73525,41615,5,0.0859863011762852,25,1,0
333,63310.4,19288.0,12.6,49,1,0,1,3,3,560,0.0489138112950187,0,9,0.1194136285575376,1,3,0,0.1130698484302534,6,4980,1867,190061,54373,112908,15,0.979935599303741,2,0,0
460,101098.0,42467.0,36.0,44,0,1,0,1,2,434,0.0748359226854084,2,1,0.0748465946953066,0,0,0,0.3035387827588556,25,1423,1349,141478,120637,20841,15,0.7208148244917546,2,0,0
618,65266.4,21826.0,3.6,37,0,3,2,2,1,36,0.966697721591651,10,4,0.5865605072504276,0,4,0,0.2125387316543004,3,5257,1499,113237,42308,82790,7,0.9007029181414484,10,0,0
628,128850.0,40127.0,36.0,51,1,2,1,3,1,199,0.1998179428377922,4,1,0.4385320531267404,0,1,0,0.2236585847558021,23,8576,1773,111911,15856,96055,19,0.8998168225593484,6,1,1
560,39165.0,32316.0,36.0,44,0,2,0,0,1,415,0.2476951045927732,6,2,0.3248896989025429,0,1,0,0.2318655305299264,18,578,315,120719,11076,109643,26,0.7722268285052153,6,1,0
569,62975.0,28448.0,48.0,53,0,0,0,1,3,518,0.8405325747968676,2,4,0.2499429730587978,0,3,0,0.2232826078735041,29,1500,440,18208,26814,1000,25,0.6711877494381925,7,0,0
583,88462.0,14953.0,84.0,32,0,1,3,1,0,831,0.1945227068106714,2,0,0.3214520550203341,0,2,0,0.2519400082575927,26,28253,2194,307926,27247,280679,20,0.90356450140528,3,1,1
622,44725.0,38664.0,24.0,48,0,2,1,0,2,190,0.0416388486807845,3,2,0.1540052169907083,0,2,0,0.2282559519372186,23,1959,4527,142747,3160,139587,6,0.9495561874081084,8,1,0
583,19814.0,40704.0,48.0,45,0,1,3,3,0,273,0.1241222268731699,3,1,0.3903220414505387,0,1,0,0.2077138827961789,21,1898,225,21466,6706,14760,28,0.8522186551983753,8,1,0
389,46198.4,10387.0,13.5,49,2,3,2,2,1,250,0.3497516036805161,4,6,0.2465028108264887,0,4,0,0.0698972930820751,14,5169,606,119350,49313,89191,24,0.6423208701512647,20,1,0
567,40021.0,21718.0,12.0,36,0,0,3,0,3,192,0.3971908269049951,0,0,0.2706101803293821,0,2,0,0.2183441073417639,19,8258,1034,59414,10450,48964,22,0.936314631428088,6,1,0
557,73394.0,9987.840000000002,21.0,36,0,3,0,3,0,344,0.3966522048113104,0,2,0.7045341506976317,0,2,0,0.0836337116017433,26,1693,3723,101498,-4238,4604,0,0.9109932977475004,18,1,1
603,33001.0,15780.0,36.0,50,0,1,1,1,0,173,0.1966753558990567,2,2,0.3856257960339612,0,3,0,0.1839106920718625,24,2189,354,85784,7220,78564,1,0.962775531022665,6,1,0
814,29776.800000000003,10774.0,5.4,47,0,0,0,3,0,519,0.2956932676216145,9,3,0.6988510727260224,0,0,0,0.0314631415293865,29,1951,2348,69328,59293,7480,13,0.5007186280201296,18,1,0
620,33665.0,18365.0,60.0,58,0,2,1,3,0,439,0.3030033988333411,2,2,0.3560407804255995,1,0,0,0.2167129017842098,21,694,1282,41531,13026,28505,21,0.8349207710390512,7,1,0
644,52423.2,17755.0,0.9,54,2,0,3,0,3,708,0.1679600723530198,9,1,0.5428532094843362,0,4,1,0.1972894638387237,8,4344,2417,101610,40159,20930,9,0.96195661928109,22,1,0
815,56344.0,8536.960000000001,13.0,43,2,0,3,2,0,776,0.4920728935526665,8,9,0.6904519276489242,0,3,0,0.1630322806098502,26,2533,2666,159134,29971,56237,11,0.2307762016303959,8,0,1
628,47501.0,16677.0,48.0,25,0,0,3,4,0,393,0.3877665872363691,3,0,0.1537820066385537,0,2,0,0.2095986475271211,18,5818,617,171293,6403,164890,27,0.8175944511691403,10,0,1
360,55515.2,14856.0,5.4,52,1,1,0,0,1,393,0.8057167390179799,6,6,0.9583378346946154,0,0,0,0.0731427034388784,3,5873,3334,100285,82358,23281,21,0.0427867306418361,6,1,0
524,34552.0,18506.0,36.0,47,0,1,1,1,2,796,0.5783818767547523,2,1,0.0465046005349749,0,1,0,0.1932048,19,2600,543,170587,6079,164508,1,0.827236860891025,6,1,0
613,26836.0,22659.0,36.0,42,0,1,0,0,0,322,0.3200446463603882,2,0,0.0921385409880371,0,1,0,0.1695636543451147,29,1608,3242,7138,11734,2871,15,0.8484833460480594,4,1,0
